data/id,data/name,data/price,data/g3d,data/g2d,data/value,data/tdp,data/powerPerf,data/date,data/cat,data/bus,data/memSize,data/coreClk,data/memClk,data/rank,data/samples,data/href,data/output
3207,Radeon R5 M330,NA,596,519,NA,18,33.11,Aug 2015,Mobile,PCIe 3.0 x16,4096 MB,NA, MHz,1151,133,Radeon+R5+M330&amp;id=3207,true
3332,Radeon R5 M335,NA,549,577,NA,NA,NA,Nov 2015,Mobile,PCIe 3.0 x6,4096 MB,1070 MHz,1070 MHz,1208,33,Radeon+R5+M335&amp;id=3332,true
3585,Radeon R5 M420,NA,479,169,NA,NA,NA,Nov 2017,Unknown,NA,NA,NA,NA,1284,19,Radeon+R5+M420&amp;id=3585,true
3552,Radeon R5 M430,NA,649,516,NA,NA,NA,Aug 2016,Unknown,NA,NA,NA,NA,1085,49,Radeon+R5+M430&amp;id=3552,true
3956,Radeon R5 M435,NA,809,180,NA,NA,NA,Jul 2018,Unknown,NA,NA,NA,NA,931,23,Radeon+R5+M435&amp;id=3956,true
3804,Radeon R5 Opteron X3216,NA,414,236,NA,NA,NA,Aug 2017,Unknown,NA,NA,NA,NA,1355,12,Radeon+R5+Opteron+X3216&amp;id=3804,true
3646,Radeon R5 PRO A10-8730B 4C+6G,NA,695,201,NA,NA,NA,Jan 2017,Unknown,NA,NA,NA,NA,1041,23,Radeon+R5+PRO+A10-8730B+4C%2B6G&amp;id=3646,true
4305,"Radeon R5 PRO A10-8730B R5, 10 COMPUTE CORES 4C+6G",NA,589,139,NA,NA,NA,Nov 2020,Unknown,NA,NA,NA,NA,1158,5,Radeon+R5+PRO+A10-8730B+R5%2C+10+COMPUTE+CORES+4C%2B6G&amp;id=4305,true
3722,Radeon R5 PRO A6-8500B 2C+4G,NA,508,416,NA,NA,NA,Apr 2017,Unknown,NA,NA,NA,NA,1257,1,Radeon+R5+PRO+A6-8500B+2C%2B4G&amp;id=3722,true
3666,Radeon R5 PRO A6-8530B 2C+4G,NA,690,354,NA,NA,NA,Jan 2017,Unknown,NA,NA,NA,NA,1046,3,Radeon+R5+PRO+A6-8530B+2C%2B4G&amp;id=3666,true
3667,Radeon R5 PRO A6-8570 2C+6G,NA,847,292,NA,NA,NA,Jan 2017,Unknown,NA,NA,NA,NA,904,5,Radeon+R5+PRO+A6-8570+2C%2B6G&amp;id=3667,true
4377,"Radeon R5 PRO A6-8570 R5, 8 COMPUTE CORES 2C+6G",NA,"1,238",275,NA,NA,NA,Mar 2021,Unknown,NA,NA,NA,NA,697,2,Radeon+R5+PRO+A6-8570+R5%2C+8+COMPUTE+CORES+2C%2B6G&amp;id=4377,true
3649,Radeon R5 PRO A6-8570E 2C+4G,NA,638,268,NA,NA,NA,Jan 2017,Unknown,NA,NA,NA,NA,1096,3,Radeon+R5+PRO+A6-8570E+2C%2B4G&amp;id=3649,true
4339,"Radeon R5 PRO A6-8570E R5, 6 COMPUTE CORES 2C+4G",NA,866,210,NA,NA,NA,Jan 2021,Unknown,NA,NA,NA,NA,890,2,Radeon+R5+PRO+A6-8570E+R5%2C+6+COMPUTE+CORES+2C%2B4G&amp;id=4339,true
3668,Radeon R5 PRO A6-9500 2C+6G,NA,"1,096",353,NA,NA,NA,Jan 2017,Unknown,NA,NA,NA,NA,751,9,Radeon+R5+PRO+A6-9500+2C%2B6G&amp;id=3668,true
4412,"Radeon R5 PRO A6-9500 R5, 8 COMPUTE CORES 2C+6G",NA,"1,000",231,NA,NA,NA,Jun 2021,Unknown,NA,NA,NA,NA,Insufficient data,1,Radeon+R5+PRO+A6-9500+R5%2C+8+COMPUTE+CORES+2C%2B6G&amp;id=4412,false
3715,Radeon R5 PRO A6-9500B 2C+4G,NA,693,323,NA,NA,NA,Mar 2017,Unknown,NA,NA,NA,NA,1042,2,Radeon+R5+PRO+A6-9500B+2C%2B4G&amp;id=3715,true
4326,"Radeon R5 PRO A6-9500B R5, 6 COMPUTE CORES 2C+4G",NA,507,131,NA,NA,NA,Dec 2020,Unknown,NA,NA,NA,NA,Insufficient data,1,Radeon+R5+PRO+A6-9500B+R5%2C+6+COMPUTE+CORES+2C%2B4G&amp;id=4326,false
3669,Radeon R5 PRO A6-9500E 2C+4G,NA,771,288,NA,NA,NA,Jan 2017,Unknown,NA,NA,NA,NA,966,8,Radeon+R5+PRO+A6-9500E+2C%2B4G&amp;id=3669,true
3660,Radeon R5 PRO A8-9600B 4C+6G,NA,659,224,NA,NA,NA,Jan 2017,Unknown,NA,NA,NA,NA,1074,48,Radeon+R5+PRO+A8-9600B+4C%2B6G&amp;id=3660,true
4346,"Radeon R5 PRO A8-9600B R5, 10 COMPUTE CORES 4C+6G",NA,788,202,NA,NA,NA,Feb 2021,Unknown,NA,NA,NA,NA,942,2,Radeon+R5+PRO+A8-9600B+R5%2C+10+COMPUTE+CORES+4C%2B6G&amp;id=4346,true
2904,Radeon R5E,NA,300,108,NA,NA,NA,Jul 2014,Unknown,NA,NA,NA,NA,1452,43,Radeon+R5E&amp;id=2904,true
2899,Radeon R6,NA,649,149,NA,15,43.28,Jul 2014,"Desktop, Mobile",Integrated,0 MB,533 MHz,533 MHz,1084,1251,Radeon+R6&amp;id=2899,true
3156,Radeon R6 + R7 M265DX Dual,NA,571,328,NA,NA,NA,Mar 2015,Unknown,NA,NA,NA,NA,1185,2,Radeon+R6+%2B+R7+M265DX+Dual&amp;id=3156,true
3615,Radeon R6 A10-8700P,NA,491,134,NA,NA,NA,Dec 2016,Unknown,NA,NA,NA,NA,1275,270,Radeon+R6+A10-8700P&amp;id=3615,true
4020,Radeon R6 A10-9600P 4C+6G,NA,970,336,NA,NA,NA,Dec 2018,Unknown,NA,NA,NA,NA,816,1,Radeon+R6+A10-9600P+4C%2B6G&amp;id=4020,true
3689,Radeon R6 A8-8600P,NA,560,294,NA,NA,NA,Feb 2017,Unknown,NA,NA,NA,NA,1197,6,Radeon+R6+A8-8600P&amp;id=3689,true
3134,Radeon R6 M255DX,NA,572,106,NA,NA,NA,Sep 2019,Unknown,NA,NA,NA,NA,1182,10,Radeon+R6+M255DX&amp;id=3134,true
4067,Radeon R6 Opteron X3418,NA,955,399,NA,NA,NA,Apr 2019,Unknown,NA,NA,NA,NA,826,3,Radeon+R6+Opteron+X3418&amp;id=4067,true
3626,Radeon R6 PRO A10-8700B 4C+6G,NA,538,146,NA,NA,NA,Dec 2016,Unknown,NA,NA,NA,NA,1226,53,Radeon+R6+PRO+A10-8700B+4C%2B6G&amp;id=3626,true
4280,"Radeon R6 PRO A10-8700B R6, 10 Compute Cores 4C+6G",NA,539,149,NA,NA,NA,Sep 2020,Unknown,NA,NA,NA,NA,1224,8,Radeon+R6+PRO+A10-8700B+R6%2C+10+Compute+Cores+4C%2B6G&amp;id=4280,true
3635,Radeon R6 PRO A8-8600B 4C+6G,NA,532,158,NA,NA,NA,Dec 2016,Unknown,NA,NA,NA,NA,1232,46,Radeon+R6+PRO+A8-8600B+4C%2B6G&amp;id=3635,true
4303,"Radeon R6 PRO A8-8600B R6, 10 Compute Cores 4C+6G",NA,524,147,NA,NA,NA,Oct 2020,Unknown,NA,NA,NA,NA,1238,3,Radeon+R6+PRO+A8-8600B+R6%2C+10+Compute+Cores+4C%2B6G&amp;id=4303,true
3073,Radeon R7 + HD 7700 Dual,NA,"1,962",498,NA,NA,NA,Dec 2014,Unknown,NA,NA,NA,NA,514,6,Radeon+R7+%2B+HD+7700+Dual&amp;id=3073,true
3443,Radeon R7 + R5 330 Dual,NA,"1,028",531,NA,NA,NA,Mar 2016,Unknown,NA,NA,NA,NA,783,4,Radeon+R7+%2B+R5+330+Dual&amp;id=3443,true
3756,Radeon R7 + R5 340 Dual,NA,"1,235",471,NA,NA,NA,May 2017,Unknown,NA,NA,NA,NA,699,1,Radeon+R7+%2B+R5+340+Dual&amp;id=3756,true
3702,Radeon R7 + R5 435 Dual A10-9700 RADEON,NA,886,480,NA,NA,NA,Mar 2017,Unknown,NA,NA,NA,NA,874,5,Radeon+R7+%2B+R5+435+Dual+A10-9700+RADEON&amp;id=3702,true
3725,Radeon R7 + R5 Dual,NA,898,496,NA,NA,NA,Apr 2017,Unknown,NA,NA,NA,NA,868,1,Radeon+R7+%2B+R5+Dual&amp;id=3725,true
3056,Radeon R7 + R7 200 Dual,NA,"1,129",310,NA,NA,NA,Nov 2014,Unknown,NA,NA,NA,NA,736,127,Radeon+R7+%2B+R7+200+Dual&amp;id=3056,true
3200,Radeon R7 + R7 240 Dual,NA,"1,045",374,NA,NA,NA,Apr 2015,Unknown,NA,NA,NA,NA,774,9,Radeon+R7+%2B+R7+240+Dual&amp;id=3200,true
3526,Radeon R7 + R7 250 Dual,NA,"1,232",576,NA,NA,NA,Jun 2016,Unknown,NA,NA,NA,NA,700,1,Radeon+R7+%2B+R7+250+Dual&amp;id=3526,true
3618,Radeon R7 + R7 350 Dual,NA,"1,982",552,NA,NA,NA,Dec 2016,Unknown,NA,NA,NA,NA,508,2,Radeon+R7+%2B+R7+350+Dual&amp;id=3618,true
3603,Radeon R7 +8G,NA,"1,191",460,NA,NA,NA,Nov 2016,Unknown,NA,NA,NA,NA,718,1,Radeon+R7+%2B8G&amp;id=3603,true
2713,Radeon R7 240,$199.00*,857,255,4.31,30,28.58,Oct 2013,Desktop,PCIe 3.0 x16,2048 MB,730 MHz,730 MHz,896,3174,Radeon+R7+240&amp;id=2713,true
2949,Radeon R7 240 + HD 8570D Dual,NA,918,352,NA,NA,NA,Sep 2014,Unknown,NA,NA,NA,NA,855,3,Radeon+R7+240+%2B+HD+8570D+Dual&amp;id=2949,true
2814,Radeon R7 240 + HD 8670D Dual,NA,930,471,NA,NA,NA,Feb 2014,Unknown,NA,NA,NA,NA,846,4,Radeon+R7+240+%2B+HD+8670D+Dual&amp;id=2814,true
2768,Radeon R7 250,$119.99*,"1,197",295,9.98,75,15.96,Nov 2013,Desktop,PCIe 3.0 x16,2048 MB,1000 MHz,1000 MHz,714,2483,Radeon+R7+250&amp;id=2768,true
3286,Radeon R7 250X,$189.00*,"2,269",637,12.00,95,23.88,Aug 2015,Desktop,PCIe 3.0 x16,2048 MB,1000 MHz,1000 MHz,457,2,Radeon+R7+250X&amp;id=3286,true
2903,Radeon R7 260,$89.99*,"2,892",559,32.13,95,30.44,Jul 2014,Desktop,PCIe 3.0 x16,1024 MB,1000 MHz,1000 MHz,367,107,Radeon+R7+260&amp;id=2903,true
2701,Radeon R7 260X,$139.99*,"3,139",504,22.43,115,27.30,Oct 2013,Desktop,PCIe 3.0 x16,2048 MB,1100 MHz,1100 MHz,346,4648,Radeon+R7+260X&amp;id=2701,true
3543,Radeon R7 340,NA,931,357,NA,NA,NA,Jul 2016,Unknown,NA,NA,NA,NA,845,13,Radeon+R7+340&amp;id=3543,true
3233,Radeon R7 360,$125.00*,"3,066",480,24.53,100,30.66,Jun 2015,Desktop,PCIe 3.0 x16,2048 MB,1050 MHz,1050 MHz,354,1668,Radeon+R7+360&amp;id=3233,true
3471,Radeon R7 370,NA,"4,443",581,NA,150,29.62,Apr 2016,Desktop,PCIe 3.0 x16,NA,NA,NA,262,3185,Radeon+R7+370&amp;id=3471,true
3751,Radeon R7 430,$199.99*,"1,161",429,5.81,NA,NA,May 2017,Unknown,NA,NA,NA,NA,725,65,Radeon+R7+430&amp;id=3751,true
3588,Radeon R7 450,$79.99*,"1,972",569,24.65,65,30.34,Oct 2016,Desktop,PCIe 3.0 x16,2048 MB,1050 MHz,1050 MHz,511,75,Radeon+R7+450&amp;id=3588,true
4054,Radeon R7 7850A10-7850K,NA,551,506,NA,NA,NA,Feb 2019,Unknown,NA,NA,NA,NA,1206,1,Radeon+R7+7850A10-7850K&amp;id=4054,true
3617,Radeon R7 A10 Extreme Edition,NA,816,286,NA,NA,NA,Dec 2016,Unknown,NA,NA,NA,NA,926,14,Radeon+R7+A10+Extreme+Edition&amp;id=3617,true
3013,Radeon R7 A10 PRO-7800B,NA,562,289,NA,NA,NA,Oct 2014,Unknown,NA,NA,NA,NA,1195,18,Radeon+R7+A10+PRO-7800B&amp;id=3013,true
3032,Radeon R7 A10 PRO-7850B,NA,958,403,NA,NA,NA,Nov 2014,Unknown,NA,NA,NA,NA,823,12,Radeon+R7+A10+PRO-7850B&amp;id=3032,true
3052,Radeon R7 A10-7700K,NA,733,234,NA,NA,NA,Nov 2014,Unknown,NA,NA,NA,NA,1005,270,Radeon+R7+A10-7700K&amp;id=3052,true
3029,Radeon R7 A10-7800,NA,725,201,NA,NA,NA,Nov 2014,Unknown,NA,NA,NA,NA,1015,325,Radeon+R7+A10-7800&amp;id=3029,true
2972,Radeon R7 A10-7850K,NA,960,284,NA,95,10.11,Oct 2014,Desktop,On-Die,16384 MB,720 MHz,720 MHz,822,681,Radeon+R7+A10-7850K&amp;id=2972,true
3447,Radeon R7 A10-7860K,NA,919,235,NA,NA,NA,Mar 2016,Unknown,NA,NA,NA,NA,854,250,Radeon+R7+A10-7860K&amp;id=3447,true
3220,Radeon R7 A10-7870K,NA,"1,423",280,NA,NA,NA,Jun 2015,Unknown,NA,NA,NA,NA,643,409,Radeon+R7+A10-7870K&amp;id=3220,true
3468,Radeon R7 A10-7890K,NA,768,241,NA,NA,NA,Apr 2016,Unknown,NA,NA,NA,NA,971,143,Radeon+R7+A10-7890K&amp;id=3468,true
3316,Radeon R7 A10-8750,NA,884,241,NA,NA,NA,Sep 2015,Unknown,NA,NA,NA,NA,876,45,Radeon+R7+A10-8750&amp;id=3316,true
3504,Radeon R7 A10-8850,NA,"1,115",544,NA,NA,NA,Jan 2017,Unknown,NA,NA,NA,NA,742,4,Radeon+R7+A10-8850&amp;id=3504,true
3711,Radeon R7 A10-9700 RADEON,NA,998,241,NA,NA,NA,Mar 2017,Unknown,NA,NA,NA,NA,801,134,Radeon+R7+A10-9700+RADEON&amp;id=3711,true
3877,Radeon R7 A10-9700E RADEON,NA,"1,100",403,NA,NA,NA,Jan 2018,Unknown,NA,NA,NA,NA,746,7,Radeon+R7+A10-9700E+RADEON&amp;id=3877,true
3614,Radeon R7 A12-9700P RADEON,$435.92*,678,165,1.56,NA,NA,Dec 2016,Unknown,NA,NA,NA,NA,1057,189,Radeon+R7+A12-9700P+RADEON&amp;id=3614,true
3781,Radeon R7 A12-9720P RADEON,$365.48*,757,188,2.07,NA,NA,Jul 2017,Unknown,NA,NA,NA,NA,980,321,Radeon+R7+A12-9720P+RADEON&amp;id=3781,true
3777,Radeon R7 A12-9730P RADEON,NA,"1,047",283,NA,NA,NA,Jul 2017,Unknown,NA,NA,NA,NA,773,12,Radeon+R7+A12-9730P+RADEON&amp;id=3777,true
3680,Radeon R7 A12-9800 RADEON,NA,993,298,NA,NA,NA,Feb 2017,Unknown,NA,NA,NA,NA,803,67,Radeon+R7+A12-9800+RADEON&amp;id=3680,true
3816,Radeon R7 A12-9800E RADEON,$139.19*,"1,066",274,7.66,NA,NA,Sep 2017,Unknown,NA,NA,NA,NA,761,15,Radeon+R7+A12-9800E+RADEON&amp;id=3816,true
3069,Radeon R7 A265,NA,955,737,NA,NA,NA,Jun 2015,Unknown,NA,NA,NA,NA,828,4,Radeon+R7+A265&amp;id=3069,true
3248,Radeon R7 A360,NA,676,346,NA,NA,NA,Mar 2017,Unknown,NA,NA,NA,NA,1060,3,Radeon+R7+A360&amp;id=3248,true
3438,Radeon R7 A365,NA,781,763,NA,NA,NA,Feb 2016,Unknown,NA,NA,NA,NA,948,1,Radeon+R7+A365&amp;id=3438,true
3482,Radeon R7 A370,NA,"1,281",742,NA,NA,NA,Jun 2016,Unknown,NA,NA,NA,NA,682,2,Radeon+R7+A370&amp;id=3482,true
3048,Radeon R7 A8 PRO-7600B,NA,623,163,NA,NA,NA,Nov 2014,Unknown,NA,NA,NA,NA,1119,78,Radeon+R7+A8+PRO-7600B&amp;id=3048,true
3681,Radeon R7 A8-7500,NA,948,336,NA,NA,NA,Feb 2017,Unknown,NA,NA,NA,NA,833,4,Radeon+R7+A8-7500&amp;id=3681,true
3745,Radeon R7 A8-7500 4C+6G,NA,853,390,NA,NA,NA,Apr 2017,Unknown,NA,NA,NA,NA,900,3,Radeon+R7+A8-7500+4C%2B6G&amp;id=3745,true
3007,Radeon R7 A8-7600,NA,753,202,NA,NA,NA,Oct 2014,Unknown,NA,NA,NA,NA,985,890,Radeon+R7+A8-7600&amp;id=3007,true
3159,Radeon R7 A8-7650K,NA,648,194,NA,NA,NA,Mar 2015,Unknown,NA,NA,NA,NA,1086,261,Radeon+R7+A8-7650K&amp;id=3159,true
3302,Radeon R7 A8-7670K,NA,862,318,NA,NA,NA,Sep 2015,Unknown,NA,NA,NA,NA,893,66,Radeon+R7+A8-7670K&amp;id=3302,true
4060,Radeon R7 A8-7680,NA,740,210,NA,NA,NA,Mar 2019,Unknown,NA,NA,NA,NA,999,20,Radeon+R7+A8-7680&amp;id=4060,true
3410,Radeon R7 A8-8650,NA,913,499,NA,NA,NA,Jan 2016,Unknown,NA,NA,NA,NA,858,52,Radeon+R7+A8-8650&amp;id=3410,true
3733,Radeon R7 A8-9600 RADEON,NA,798,191,NA,NA,NA,Apr 2017,Unknown,NA,NA,NA,NA,935,148,Radeon+R7+A8-9600+RADEON&amp;id=3733,true
3631,Radeon R7 FX-8800P,NA,813,195,NA,NA,NA,Dec 2016,Unknown,NA,NA,NA,NA,928,108,Radeon+R7+FX-8800P&amp;id=3631,true
3623,Radeon R7 FX-9800P RADEON,$530.00*,727,197,1.37,NA,NA,Dec 2016,Unknown,NA,NA,NA,NA,1013,92,Radeon+R7+FX-9800P+RADEON&amp;id=3623,true
3632,Radeon R7 FX-9830P RADEON,NA,"1,063",255,NA,NA,NA,Dec 2016,Unknown,NA,NA,NA,NA,762,82,Radeon+R7+FX-9830P+RADEON&amp;id=3632,true
3254,Radeon R7 G,NA,870,532,NA,NA,NA,Sep 2015,Unknown,NA,NA,NA,NA,887,1,Radeon+R7+G&amp;id=3254,true
3030,Radeon R7 M260,$799.00*,445,116,0.56,NA,NA,Nov 2014,Mobile,PCIe 3.0 x8,4096 MB,NA,Unknown MHz,1327,184,Radeon+R7+M260&amp;id=3030,true
3042,Radeon R7 M260DX,NA,822,210,NA,NA,NA,May 2019,Unknown,NA,NA,NA,NA,920,10,Radeon+R7+M260DX&amp;id=3042,true
3149,Radeon R7 M260X,NA,950,209,NA,NA,NA,Mar 2015,Mobile,PCIe 3.0 x8,4096 MB,NA, MHz,829,28,Radeon+R7+M260X&amp;id=3149,true
2994,Radeon R7 M265,NA,607,220,NA,NA,NA,Nov 2014,Mobile,PCIe 3.0 x8,4096 MB,725 MHz,725 MHz,1141,83,Radeon+R7+M265&amp;id=2994,true
3057,Radeon R7 M265DX,NA,540,136,NA,NA,NA,May 2020,Unknown,NA,NA,NA,NA,1223,2,Radeon+R7+M265DX&amp;id=3057,true
3074,Radeon R7 M270,NA,746,202,NA,NA,NA,Jan 2015,Unknown,NA,NA,NA,NA,992,26,Radeon+R7+M270&amp;id=3074,true
3174,Radeon R7 M270DX,NA,962,233,NA,NA,NA,Jul 2020,Unknown,NA,NA,NA,NA,Insufficient data,1,Radeon+R7+M270DX&amp;id=3174,false
3376,Radeon R7 M340,NA,643,148,NA,NA,NA,Apr 2016,Mobile,NA,NA,NA,NA,1091,161,Radeon+R7+M340&amp;id=3376,true
3567,Radeon R7 M350,NA,"1,027",230,NA,NA,NA,Aug 2016,Unknown,NA,NA,NA,NA,784,18,Radeon+R7+M350&amp;id=3567,true
3228,Radeon R7 M360,NA,562,151,NA,NA,NA,Sep 2015,Mobile,PCIe 3.0 x16,4096 MB,NA, MHz,1194,114,Radeon+R7+M360&amp;id=3228,true
3493,Radeon R7 M365X,NA,898,245,NA,NA,NA,Dec 2016,Unknown,NA,NA,NA,NA,869,12,Radeon+R7+M365X&amp;id=3493,true
3416,Radeon R7 M370,NA,"1,418",676,NA,NA,NA,Jan 2016,Mobile,NA,NA,NA,NA,646,15,Radeon+R7+M370&amp;id=3416,true
3620,Radeon R7 M380,NA,"1,669",534,NA,NA,NA,May 2017,Unknown,NA,NA,NA,NA,584,2,Radeon+R7+M380&amp;id=3620,true
3562,Radeon R7 M440,NA,865,187,NA,NA,NA,Aug 2016,Unknown,NA,NA,NA,NA,891,126,Radeon+R7+M440&amp;id=3562,true
3598,Radeon R7 M445,$744.00*,911,190,1.22,NA,NA,Jan 2017,Unknown,NA,NA,NA,NA,861,62,Radeon+R7+M445&amp;id=3598,true
3551,Radeon R7 M460,NA,"1,044",234,NA,NA,NA,Dec 2016,Unknown,NA,NA,NA,NA,775,33,Radeon+R7+M460&amp;id=3551,true
3671,Radeon R7 M465,NA,"1,306",780,NA,NA,NA,May 2017,Unknown,NA,NA,NA,NA,674,3,Radeon+R7+M465&amp;id=3671,true
3760,Radeon R7 M465X,NA,"1,598",472,NA,NA,NA,May 2018,Unknown,NA,NA,NA,NA,600,5,Radeon+R7+M465X&amp;id=3760,true
3823,Radeon R7 Opteron X3421,NA,"1,044",361,NA,NA,NA,Sep 2017,Unknown,NA,NA,NA,NA,776,15,Radeon+R7+Opteron+X3421&amp;id=3823,true
3362,Radeon R7 PRO A10-8750B,NA,773,224,NA,NA,NA,Nov 2015,Unknown,NA,NA,NA,NA,963,19,Radeon+R7+PRO+A10-8750B&amp;id=3362,true
3664,Radeon R7 PRO A10-8770,NA,955,273,NA,NA,NA,Jan 2017,Unknown,NA,NA,NA,NA,827,15,Radeon+R7+PRO+A10-8770&amp;id=3664,true
3665,Radeon R7 PRO A10-8770E,NA,917,244,NA,NA,NA,Jan 2017,Unknown,NA,NA,NA,NA,856,32,Radeon+R7+PRO+A10-8770E&amp;id=3665,true
3529,Radeon R7 PRO A10-8850B,NA,945,552,NA,NA,NA,Jun 2016,Unknown,NA,NA,NA,NA,838,23,Radeon+R7+PRO+A10-8850B&amp;id=3529,true
3678,Radeon R7 PRO A10-9700,NA,820,223,NA,NA,NA,Feb 2017,Unknown,NA,NA,NA,NA,923,13,Radeon+R7+PRO+A10-9700&amp;id=3678,true
3882,Radeon R7 PRO A10-9700B,NA,758,259,NA,NA,NA,Jan 2018,Unknown,NA,NA,NA,NA,977,24,Radeon+R7+PRO+A10-9700B&amp;id=3882,true
3679,Radeon R7 PRO A10-9700E,$529.00*,933,234,1.76,NA,NA,Feb 2017,Unknown,NA,NA,NA,NA,843,22,Radeon+R7+PRO+A10-9700E&amp;id=3679,true
3622,Radeon R7 PRO A12-8800B,NA,735,229,NA,NA,NA,Dec 2016,Unknown,NA,NA,NA,NA,1004,19,Radeon+R7+PRO+A12-8800B&amp;id=3622,true
3819,Radeon R7 PRO A12-8830B,NA,883,341,NA,NA,NA,Sep 2017,Unknown,NA,NA,NA,NA,878,16,Radeon+R7+PRO+A12-8830B&amp;id=3819,true
3657,Radeon R7 PRO A12-8870,NA,"1,376",541,NA,NA,NA,Jan 2017,Unknown,NA,NA,NA,NA,654,9,Radeon+R7+PRO+A12-8870&amp;id=3657,true
3627,Radeon R7 PRO A12-8870E,NA,"1,127",367,NA,NA,NA,Dec 2016,Unknown,NA,NA,NA,NA,737,11,Radeon+R7+PRO+A12-8870E&amp;id=3627,true
3662,Radeon R7 PRO A12-9800,NA,"1,117",334,NA,NA,NA,Jan 2017,Unknown,NA,NA,NA,NA,740,17,Radeon+R7+PRO+A12-9800&amp;id=3662,true
3645,Radeon R7 PRO A12-9800B,NA,779,219,NA,NA,NA,Jan 2017,Unknown,NA,NA,NA,NA,950,43,Radeon+R7+PRO+A12-9800B&amp;id=3645,true
3663,Radeon R7 PRO A12-9800E,NA,989,266,NA,NA,NA,Jan 2017,Unknown,NA,NA,NA,NA,804,22,Radeon+R7+PRO+A12-9800E&amp;id=3663,true
4072,Radeon R7 PRO A6-9500 2C+6G,NA,781,439,NA,NA,NA,Apr 2019,Unknown,NA,NA,NA,NA,947,6,Radeon+R7+PRO+A6-9500+2C%2B6G&amp;id=4072,true
3382,Radeon R7 PRO A8-8650B,NA,693,213,NA,NA,NA,Dec 2015,Unknown,NA,NA,NA,NA,1043,49,Radeon+R7+PRO+A8-8650B&amp;id=3382,true
3806,Radeon R7 PRO A8-8670E,NA,"1,310",442,NA,NA,NA,Aug 2017,Unknown,NA,NA,NA,NA,672,1,Radeon+R7+PRO+A8-8670E&amp;id=3806,true
3613,Radeon R7 PRO A8-9600,NA,"1,049",482,NA,NA,NA,Dec 2016,Unknown,NA,NA,NA,NA,771,14,Radeon+R7+PRO+A8-9600&amp;id=3613,true
3988,Radeon R7E,NA,690,208,NA,NA,NA,Sep 2018,Unknown,NA,NA,NA,NA,1045,1,Radeon+R7E&amp;id=3988,true
3238,Radeon R8 M365DX,NA,741,336,NA,NA,NA,Jun 2019,Unknown,NA,NA,NA,NA,998,2,Radeon+R8+M365DX&amp;id=3238,true
3516,Radeon R8 M445DX,NA,784,167,NA,NA,NA,Apr 2019,Unknown,NA,NA,NA,NA,945,20,Radeon+R8+M445DX&amp;id=3516,true
3814,Radeon R8 M535DX,NA,699,183,NA,NA,NA,Apr 2019,Unknown,NA,NA,NA,NA,1038,8,Radeon+R8+M535DX&amp;id=3814,true
2888,Radeon R9 255,$344.16*,"1,251",341,3.64,NA,NA,Jun 2014,Desktop,PCIe 3.0 x16,2048 MB,900 MHz,NA,691,92,Radeon+R9+255&amp;id=2888,true
3496,Radeon R9 260,NA,"3,018",643,NA,NA,NA,May 2016,Unknown,NA,NA,NA,NA,359,5,Radeon+R9+260&amp;id=3496,true
3550,Radeon R9 270,NA,"4,306",567,NA,NA,NA,Nov 2018,Unknown,NA,NA,NA,NA,271,11,Radeon+R9+270&amp;id=3550,true
2766,Radeon R9 270 / R7 370,$425.00*,"4,260",645,10.02,150,28.40,Dec 2013,Desktop,PCIe 3.0 x16,2048 MB,"900,975 MHz","900,975 MHz",275,4752,Radeon+R9+270+%2F+R7+370&amp;id=2766,true
2702,Radeon R9 270X,$330.00*,"4,903",600,14.86,180,27.24,Oct 2013,Desktop,PCIe 3.0 x16,4096 MB,1000 MHz,1000 MHz,240,10185,Radeon+R9+270X&amp;id=2702,true
3465,Radeon R9 280,NA,"5,589",650,NA,250,22.36,Apr 2016,Desktop,PCIe 3.0 x16,3072 MB,827 MHz,827 MHz,216,3099,Radeon+R9+280&amp;id=3465,true
3466,Radeon R9 280X,NA,"6,236",676,NA,250,24.95,Apr 2016,Desktop,PCIe 3.0 x16,3072 MB,850 MHz,850 MHz,195,4524,Radeon+R9+280X&amp;id=3466,true
4392,Radeon R9 285,NA,"6,680",597,NA,NA,NA,May 2021,Unknown,NA,NA,NA,NA,Insufficient data,1,Radeon+R9+285&amp;id=4392,false
3116,Radeon R9 285 / 380,$479.00*,"5,550",655,11.59,190,29.21,Jan 2015,Desktop,PCIe 3.0 x16,2048 MB,918 MHz,NA,218,1841,Radeon+R9+285+%2F+380&amp;id=3116,true
4259,Radeon R9 290,NA,"8,441",775,NA,NA,NA,Sep 2020,Unknown,NA,NA,NA,NA,144,228,Radeon+R9+290&amp;id=4259,true
2719,Radeon R9 290 / 390,$454.99*,"8,150",695,17.91,275,29.64,Nov 2013,Desktop,PCIe 3.0 x16,4096 MB,947 MHz,947 MHz,150,8447,Radeon+R9+290+%2F+390&amp;id=2719,true
4263,Radeon R9 290X,NA,"8,788",783,NA,NA,NA,Sep 2020,Unknown,NA,NA,NA,NA,132,154,Radeon+R9+290X&amp;id=4263,true
2697,Radeon R9 290X / 390X,$579.00*,"8,389",699,14.49,290,28.93,Oct 2013,Desktop,PCIe 3.0 x16,4096 MB,1000 MHz,1000 MHz,146,4607,Radeon+R9+290X+%2F+390X&amp;id=2697,true
